personId,disp_sunshine,disp_keebler,disp_nabisco,disp_private,feat_sunshine,feat_keebler,feat_nabisco,feat_private,price_sunshine,price_keebler,price_nabisco,price_private,choice,lastChoice,personChoiceId,choiceId,keebler_last_chosen,nabisco_last_chosen,sunshine_last_chosen
68,0,1,1,1,0,1,0,1,0.88999999,0.88999999,0.99000001,0.52999997,keebler,nabisco,2,1582,0,1,0
68,0,1,0,0,0,0,0,0,0.88999999,0.99000001,1.13,0.69,keebler,keebler,3,1583,1,0,0
68,0,1,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,nabisco,keebler,4,1584,1,0,0
68,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.61000001,nabisco,nabisco,5,1585,0,1,0
68,0,0,0,0,0,0,0,0,0.88999999,1.09,1.09,0.61000001,sunshine,nabisco,6,1586,0,1,0
68,0,0,1,0,1,0,0,0,0.69,1.09,0.88999999,0.61000001,nabisco,sunshine,7,1587,0,0,1
68,0,0,1,0,0,0,1,0,0.69,1.09,0.88999999,0.61000001,nabisco,nabisco,8,1588,0,1,0
68,1,0,0,0,0,0,1,0,0.88999999,1.04,0.88999999,0.62,nabisco,nabisco,9,1589,0,1,0
68,0,0,1,0,0,0,0,0,0.88999999,1.09,0.88999999,0.61000001,nabisco,nabisco,10,1590,0,1,0
68,0,0,1,0,0,0,0,1,0.88999999,1.09,1.1900001,0.52999997,sunshine,nabisco,11,1591,0,1,0
68,1,0,0,0,1,0,0,0,0.69,1.09,1.1900001,0.61000001,sunshine,sunshine,12,1592,0,0,1
68,0,1,0,0,0,0,0,0,0.79000002,1.15,0.99000001,0.61000001,nabisco,sunshine,13,1593,0,0,1
68,0,0,0,0,0,0,1,0,0.79000002,1.15,0.99000001,0.61000001,nabisco,nabisco,14,1594,0,1,0
68,0,0,0,0,0,1,0,0,0.97000003,1.09,1.1900001,0.61000001,keebler,nabisco,15,1595,0,1,0
68,0,0,0,0,1,1,0,0,0.79000002,0.99000001,1.1900001,0.61000001,sunshine,keebler,16,1596,1,0,0
68,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,nabisco,sunshine,17,1597,0,0,1
68,0,0,1,0,0,0,0,0,0.97000003,1.15,1.1900001,0.61000001,sunshine,nabisco,18,1598,0,1,0
68,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.61000001,sunshine,sunshine,19,1599,0,0,1
68,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.61000001,sunshine,sunshine,20,1600,0,0,1
68,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.61000001,keebler,sunshine,21,1601,0,0,1
68,0,0,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.61000001,keebler,keebler,22,1602,1,0,0
68,0,0,1,0,0,0,1,0,0.97000003,1.29,1.09,0.61000001,sunshine,keebler,23,1603,1,0,0
68,0,0,0,0,0,0,0,0,0.97000003,1.29,1.25,0.61000001,sunshine,sunshine,24,1604,0,0,1
68,0,1,1,1,0,0,0,1,1.09,1.09,1.09,0.52999997,sunshine,sunshine,25,1605,0,0,1
68,0,0,0,0,0,0,0,0,1.03,1.29,1.09,0.61000001,nabisco,sunshine,26,1606,0,0,1
68,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,sunshine,nabisco,27,1607,0,1,0
68,0,0,0,0,0,0,0,0,1.09,1.29,1.25,0.61000001,sunshine,sunshine,28,1608,0,0,1
68,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.86000001,nabisco,sunshine,29,1609,0,0,1
68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,30,1610,0,1,0
68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,31,1611,0,1,0
68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,32,1612,0,1,0
68,0,1,1,0,0,1,0,0,0.88999999,1.09,1.29,0.95999998,sunshine,nabisco,33,1613,0,1,0
68,0,0,0,0,0,0,0,0,1.05,1.1900001,1.25,0.61000001,sunshine,sunshine,34,1614,0,0,1
68,0,0,0,0,0,0,0,0,0.94999999,1.25,0.79000002,0.81999999,nabisco,sunshine,35,1615,0,0,1
68,0,0,1,0,0,0,0,0,0.94999999,1.1900001,1.29,0.79000002,sunshine,nabisco,36,1616,0,1,0
68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,sunshine,sunshine,37,1617,0,0,1
68,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,sunshine,38,1618,0,0,1
68,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,39,1619,0,1,0
68,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.61000001,sunshine,nabisco,40,1620,0,1,0
69,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,nabisco,nabisco,1,1621,0,1,0
69,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,nabisco,nabisco,2,1622,0,1,0
69,0,0,0,0,0,0,0,0,0.93000001,0.88,0.88,0.58999997,nabisco,nabisco,3,1623,0,1,0
69,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,nabisco,4,1624,0,1,0
69,1,0,0,0,0,0,0,0,0.58999997,1.09,0.88999999,0.77999997,sunshine,sunshine,5,1625,0,0,1
69,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,nabisco,sunshine,6,1626,0,0,1
69,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,nabisco,7,1627,0,1,0
69,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,nabisco,nabisco,8,1628,0,1,0
69,0,0,0,0,0,0,0,0,1.03,1.09,1.1900001,0.63999999,nabisco,nabisco,9,1629,0,1,0
69,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,10,1630,0,1,0
69,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.77999997,nabisco,nabisco,11,1631,0,1,0
69,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,nabisco,12,1632,0,1,0
69,0,0,1,0,0,0,0,0,0.93000001,0.98000002,0.98000002,0.57999998,nabisco,nabisco,13,1633,0,1,0
69,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.77999997,sunshine,nabisco,14,1634,0,1,0
69,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,sunshine,15,1635,0,0,1
69,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.63999999,nabisco,nabisco,16,1636,0,1,0
69,1,0,0,1,0,0,0,0,0.79000002,1.21,1.1900001,0.69,private,nabisco,17,1637,0,1,0
69,1,0,0,1,0,0,0,0,0.79000002,1.1900001,1.29,0.77999997,nabisco,private,18,1638,0,0,0
69,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,19,1639,0,1,0
69,1,0,1,0,0,0,0,0,0.79000002,1.21,1.09,0.77999997,nabisco,nabisco,20,1640,0,1,0
69,0,0,1,0,0,0,0,0,0.97000003,1.17,0.99000001,0.64999998,nabisco,nabisco,21,1641,0,1,0
69,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,nabisco,nabisco,22,1642,0,1,0
69,0,0,0,0,0,0,0,0,0.94999999,1.21,0.99000001,0.81999999,nabisco,nabisco,23,1643,0,1,0
69,0,0,0,0,0,0,0,0,1.05,0.99000001,0.74000001,0.64999998,nabisco,nabisco,24,1644,0,1,0
69,0,0,0,0,0,0,0,0,1.09,1.04,0.99000001,0.72000003,nabisco,nabisco,25,1645,0,1,0
69,0,0,0,1,0,0,0,1,1.24,1.05,0.98000002,0.38,private,nabisco,26,1646,0,1,0
69,0,0,0,0,0,0,0,0,1.29,1.04,1.29,0.95999998,nabisco,private,27,1647,0,0,0
70,1,0,0,0,0,0,0,0,0.98000002,0.88,1.0599999,0.68000001,sunshine,keebler,1,1648,1,0,0
70,0,0,1,0,0,0,0,0,0.99000001,1.09,0.99000001,0.70999998,sunshine,sunshine,2,1649,0,0,1
70,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,keebler,sunshine,3,1650,0,0,1
70,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.63999999,keebler,keebler,4,1651,1,0,0
70,0,0,0,0,0,0,0,0,1.09,1.09,1.1900001,0.63999999,keebler,keebler,5,1652,1,0,0
70,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.70999998,keebler,keebler,6,1653,1,0,0
70,0,0,0,0,0,0,1,0,1.09,1.05,0.94999999,0.68000001,keebler,keebler,7,1654,1,0,0
70,0,0,0,0,0,0,0,0,0.88999999,1.1900001,0.99000001,0.77999997,keebler,keebler,8,1655,1,0,0
70,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,nabisco,keebler,9,1656,1,0,0
70,0,0,1,0,0,0,0,0,1.09,1.09,1.29,0.77999997,keebler,nabisco,10,1657,0,1,0
70,0,0,0,1,0,0,0,1,0.88,1.15,1.25,0.58999997,keebler,keebler,11,1658,1,0,0
70,0,0,0,1,0,0,0,0,0.88,1.25,1.25,0.64999998,keebler,keebler,12,1659,1,0,0
70,0,0,0,1,0,0,0,0,1.09,1.1900001,1.29,0.77999997,keebler,keebler,13,1660,1,0,0
70,0,0,1,0,0,0,0,0,1.09,1.21,1.09,0.77999997,keebler,keebler,14,1661,1,0,0
70,0,0,0,0,0,0,0,0,0.98000002,1.09,1.11,0.79000002,keebler,keebler,15,1662,1,0,0
70,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,keebler,keebler,16,1663,1,0,0
70,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,keebler,keebler,17,1664,1,0,0
70,0,0,0,0,0,0,0,0,1.05,1.09,0.99000001,0.64999998,keebler,keebler,18,1665,1,0,0
70,0,0,0,0,0,0,0,0,1.09,1.21,1.29,0.72000003,keebler,keebler,19,1666,1,0,0
71,0,0,1,0,1,0,0,0,0.58999997,0.99000001,0.94999999,0.69,sunshine,nabisco,1,1667,0,1,0
71,1,0,0,0,0,0,0,0,0.77999997,0.88,0.88,0.58999997,nabisco,sunshine,2,1668,0,0,1
71,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.69,nabisco,nabisco,3,1669,0,1,0
71,1,0,0,0,1,0,0,0,0.49000001,1.09,1.09,0.77999997,sunshine,nabisco,4,1670,0,1,0
71,0,0,0,0,0,0,0,0,0.88999999,1.05,1.05,0.64999998,nabisco,sunshine,5,1671,0,0,1
71,0,1,0,0,0,0,0,0,0.93000001,0.98000002,1.09,0.57999998,nabisco,nabisco,6,1672,0,1,0
71,0,0,0,0,0,0,0,0,0.79000002,1.09,0.99000001,0.69,nabisco,nabisco,7,1673,0,1,0
71,0,0,1,0,0,0,0,0,0.88,1.15,1.25,0.64999998,nabisco,nabisco,8,1674,0,1,0
71,0,0,0,0,0,0,1,1,0.97000003,1.15,1.09,0.57999998,nabisco,nabisco,9,1675,0,1,0
71,0,0,0,1,0,0,0,0,0.88,1.25,1.25,0.64999998,nabisco,nabisco,10,1676,0,1,0
71,0,1,0,0,0,1,0,0,0.88,0.99000001,1.25,0.64999998,keebler,nabisco,11,1677,0,1,0
71,0,0,0,0,0,0,0,0,0.93000001,1.1900001,1.08,0.57999998,nabisco,keebler,12,1678,1,0,0
71,0,0,1,0,0,0,1,0,0.95999998,1.39,0.69,0.68000001,nabisco,nabisco,13,1679,0,1,0
71,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,nabisco,nabisco,14,1680,0,1,0
71,0,0,1,0,0,0,0,0,1.05,1.29,1.29,0.61000001,nabisco,nabisco,15,1681,0,1,0
72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.74000001,0.77999997,nabisco,nabisco,1,1682,0,1,0
72,1,0,0,0,0,0,0,0,0.49000001,1.09,1.09,0.77999997,keebler,nabisco,2,1683,0,1,0
72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.88999999,0.88999999,private,keebler,3,1684,1,0,0
72,1,0,0,0,0,0,0,0,0.79000002,1.09,0.79000002,0.77999997,nabisco,private,4,1685,0,0,0
72,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.88999999,private,nabisco,5,1686,0,1,0
72,1,0,0,0,0,0,0,0,0.79000002,1.05,1.09,0.77999997,nabisco,private,6,1687,0,0,0
72,0,0,0,0,0,0,0,0,1.03,1.09,0.88999999,0.77999997,nabisco,nabisco,7,1688,0,1,0
72,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.77999997,nabisco,nabisco,8,1689,0,1,0
72,0,0,0,0,0,0,0,0,0.99000001,1.09,1.1900001,0.77999997,sunshine,nabisco,9,1690,0,1,0
72,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.70999998,nabisco,sunshine,10,1691,0,0,1
72,0,0,0,0,0,0,0,0,1.09,1.09,0.94,0.77999997,nabisco,nabisco,11,1692,0,1,0
72,0,0,0,0,0,0,0,0,0.88999999,1.09,1.1900001,0.83999997,sunshine,nabisco,12,1693,0,1,0
72,0,0,1,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,nabisco,sunshine,13,1694,0,0,1
72,0,0,0,0,0,0,0,0,1.09,1.1900001,0.99000001,0.77999997,nabisco,nabisco,14,1695,0,1,0
72,0,0,0,1,0,0,1,0,1.09,1.21,1.1900001,0.63999999,keebler,nabisco,15,1696,0,1,0
72,1,0,0,0,0,0,1,0,0.88,1.09,0.73000002,0.57999998,nabisco,keebler,16,1697,1,0,0
72,0,0,0,0,0,0,0,0,1.09,1.1900001,1.29,0.77999997,keebler,nabisco,17,1698,0,1,0
72,0,0,1,0,0,0,0,0,1.09,1.1900001,1.04,0.77999997,nabisco,keebler,18,1699,1,0,0
72,0,0,1,0,0,0,0,0,1.09,1.21,0.94,0.79000002,nabisco,nabisco,19,1700,0,1,0
72,0,0,1,0,0,0,0,0,1.09,1.13,1.09,0.95999998,nabisco,nabisco,20,1701,0,1,0
72,0,0,0,0,0,0,0,0,1.09,1.21,0.83999997,0.92000002,nabisco,nabisco,21,1702,0,1,0
72,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,keebler,nabisco,22,1703,0,1,0
72,1,1,1,0,0,0,0,0,1.09,1.09,1.29,0.95999998,keebler,keebler,23,1704,1,0,0
72,0,0,0,0,0,0,0,0,1.09,1.09,1.09,0.79000002,nabisco,keebler,24,1705,1,0,0
72,0,0,0,0,0,0,0,0,1.09,1.09,1.09,0.79000002,nabisco,nabisco,25,1706,0,1,0
72,0,0,0,0,0,0,0,0,1.29,1.04,1.14,0.95999998,nabisco,nabisco,26,1707,0,1,0
73,0,1,0,0,0,0,0,0,0.88999999,0.88999999,1.05,0.64999998,nabisco,nabisco,1,1708,0,1,0
73,0,0,0,1,0,0,0,1,0.88999999,0.99000001,0.88999999,0.5,nabisco,nabisco,2,1709,0,1,0
73,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.05,0.64999998,nabisco,nabisco,3,1710,0,1,0
73,0,0,0,0,0,0,0,0,0.88999999,1.05,0.88999999,0.64999998,nabisco,nabisco,4,1711,0,1,0
73,0,0,1,0,0,0,0,1,0.88999999,1.02,0.88999999,0.5,nabisco,nabisco,5,1712,0,1,0
73,0,0,0,0,1,0,0,0,0.69,1.0700001,1.15,0.64999998,nabisco,nabisco,6,1713,0,1,0
73,0,1,0,0,0,0,0,1,0.88999999,1.15,0.99000001,0.5,nabisco,nabisco,7,1714,0,1,0
73,0,0,0,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,8,1715,0,1,0
73,0,0,1,0,0,0,0,0,0.88,1.15,0.99000001,0.64999998,nabisco,nabisco,9,1716,0,1,0
73,0,0,0,0,0,0,0,0,0.88,1.15,1.25,0.64999998,nabisco,nabisco,10,1717,0,1,0
73,0,0,0,0,0,0,0,0,0.88,0.99000001,1.25,0.64999998,nabisco,nabisco,11,1718,0,1,0
73,0,1,0,0,0,1,0,0,0.88,0.99000001,1.25,0.64999998,nabisco,nabisco,12,1719,0,1,0
73,0,0,1,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,nabisco,nabisco,13,1720,0,1,0
73,0,0,1,0,0,0,0,0,0.97000003,1.25,1.25,0.64999998,nabisco,nabisco,14,1721,0,1,0
73,0,0,0,0,0,0,0,0,0.98000002,1.13,1.09,0.79000002,nabisco,nabisco,15,1722,0,1,0
73,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,16,1723,0,1,0
73,0,0,1,0,0,0,1,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,17,1724,0,1,0
73,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,18,1725,0,1,0
73,0,0,1,1,0,0,1,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,19,1726,0,1,0
73,0,0,1,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,20,1727,0,1,0
73,0,0,1,1,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,21,1728,0,1,0
73,0,0,0,0,0,0,1,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,22,1729,0,1,0
73,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,23,1730,0,1,0
73,0,0,1,0,0,0,0,0,1.05,0.99000001,0.99000001,0.64999998,nabisco,nabisco,24,1731,0,1,0
73,0,0,1,0,0,0,0,0,1.05,0.99000001,1.29,0.64999998,nabisco,nabisco,25,1732,0,1,0
74,1,0,0,0,1,0,0,0,0.69,0.88,1.09,0.68000001,nabisco,nabisco,1,1733,0,1,0
74,1,0,0,0,0,0,0,0,0.69,0.88,1.09,0.68000001,nabisco,nabisco,2,1734,0,1,0
74,1,0,0,0,0,0,0,0,0.88,1.08,1.09,0.68000001,nabisco,nabisco,3,1735,0,1,0
74,1,0,0,0,1,1,0,0,0.79000002,1.08,1.09,0.68000001,nabisco,nabisco,4,1736,0,1,0
74,0,0,0,0,0,0,0,0,1.01,1.17,1.1900001,0.68000001,nabisco,nabisco,5,1737,0,1,0
74,0,0,0,0,0,0,0,0,1.01,1.17,1.1900001,0.68000001,nabisco,nabisco,6,1738,0,1,0
74,0,0,0,0,0,1,0,0,1.01,0.99000001,1.1900001,0.68000001,nabisco,nabisco,7,1739,0,1,0
74,0,0,0,0,0,0,1,0,1.01,1.17,0.94999999,0.68000001,nabisco,nabisco,8,1740,0,1,0
74,0,0,0,0,0,0,0,0,1.04,1.05,0.94999999,0.68000001,nabisco,nabisco,9,1741,0,1,0
74,0,0,0,0,0,0,1,0,1.09,1.17,0.94999999,0.68000001,nabisco,nabisco,10,1742,0,1,0
74,0,0,0,0,1,0,0,0,0.79000002,1.09,1.1900001,0.68000001,nabisco,nabisco,11,1743,0,1,0
74,0,0,0,0,1,1,0,0,0.79000002,1.09,1.1900001,0.68000001,nabisco,nabisco,12,1744,0,1,0
74,0,0,0,0,0,0,0,0,1.09,1.17,1.1900001,0.68000001,nabisco,nabisco,13,1745,0,1,0
74,0,0,0,0,0,0,1,0,1.09,1.17,0.94999999,0.68000001,nabisco,nabisco,14,1746,0,1,0
74,0,0,0,0,0,0,1,0,1.09,1.17,0.94999999,0.68000001,nabisco,nabisco,15,1747,0,1,0
74,1,0,1,0,1,0,1,0,0.88999999,1.29,1.09,0.68000001,keebler,nabisco,16,1748,0,1,0
74,1,1,0,0,1,0,1,0,0.88999999,1.24,1.09,0.68000001,nabisco,keebler,17,1749,1,0,0
74,1,1,0,0,0,1,0,0,1.09,1.1900001,1.1900001,0.68000001,nabisco,nabisco,18,1750,0,1,0
74,1,1,0,0,0,0,1,0,1.09,1.24,1.09,0.68000001,nabisco,nabisco,19,1751,0,1,0
74,0,0,0,0,0,1,0,0,0.99000001,1.09,1.09,0.68000001,nabisco,nabisco,20,1752,0,1,0
74,0,0,1,0,0,1,0,0,1.04,1.09,1.09,0.68000001,nabisco,nabisco,21,1753,0,1,0
74,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,nabisco,22,1754,0,1,0
74,0,0,1,0,0,0,0,0,1.09,1.21,1.29,0.93000001,nabisco,nabisco,23,1755,0,1,0
74,0,0,0,0,0,0,0,0,1.09,1.21,1.09,0.83999997,nabisco,nabisco,24,1756,0,1,0
74,0,0,1,0,0,0,0,0,0.88999999,1.21,0.99000001,0.86000001,nabisco,nabisco,25,1757,0,1,0
74,0,1,1,0,0,1,0,0,0.88999999,1.09,1.29,0.95999998,nabisco,nabisco,26,1758,0,1,0
74,0,0,0,0,0,0,0,0,1.1900001,1.09,1.29,0.68000001,nabisco,nabisco,27,1759,0,1,0
74,0,0,1,0,0,0,1,0,1.1900001,1.25,0.88999999,0.68000001,nabisco,nabisco,28,1760,0,1,0
75,0,0,1,0,0,0,1,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,1,1761,0,1,0
75,0,0,1,0,0,0,0,0,0.88999999,0.99000001,0.88999999,0.64999998,nabisco,nabisco,2,1762,0,1,0
75,0,0,0,1,0,0,0,1,0.88999999,1.02,1.05,0.49000001,nabisco,nabisco,3,1763,0,1,0
75,0,0,1,1,0,0,0,1,0.88999999,1.02,0.88999999,0.5,private,nabisco,4,1764,0,1,0
75,1,1,0,0,1,0,0,0,0.69,1.0700001,1.15,0.64999998,nabisco,private,5,1765,0,0,0
75,1,0,0,0,0,0,0,0,0.88999999,1.15,0.99000001,0.60000002,nabisco,nabisco,6,1766,0,1,0
75,0,0,1,0,1,1,0,0,0.79000002,0.99000001,1.15,0.60000002,nabisco,nabisco,7,1767,0,1,0
75,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,nabisco,nabisco,8,1768,0,1,0
75,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.60000002,nabisco,nabisco,9,1769,0,1,0
75,0,0,0,0,0,0,1,0,0.97000003,1.25,1.09,0.60000002,nabisco,nabisco,10,1770,0,1,0
75,0,1,0,0,0,0,0,0,0.97000003,1.25,1.09,0.60000002,nabisco,nabisco,11,1771,0,1,0
75,0,0,0,0,0,0,0,0,0.97000003,1.25,1.25,0.60000002,nabisco,nabisco,12,1772,0,1,0
75,0,0,1,0,0,0,1,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,13,1773,0,1,0
75,0,0,1,1,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,14,1774,0,1,0
75,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.64999998,nabisco,nabisco,15,1775,0,1,0
75,0,1,0,0,0,0,0,0,1.05,1.17,1.29,0.64999998,nabisco,nabisco,16,1776,0,1,0
75,0,1,1,0,0,0,0,0,1.05,1.25,0.99000001,0.58999997,nabisco,nabisco,17,1777,0,1,0
75,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.58999997,nabisco,nabisco,18,1778,0,1,0
75,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.64999998,nabisco,nabisco,19,1779,0,1,0
76,0,0,0,0,0,0,0,0,0.88999999,0.99000001,1.09,0.61000001,nabisco,nabisco,1,1780,0,1,0
76,1,0,0,0,0,0,0,0,0.69,1.09,0.79000002,0.61000001,nabisco,nabisco,2,1781,0,1,0
76,1,0,0,1,0,0,0,1,0.88999999,1.04,0.88999999,0.52999997,nabisco,nabisco,3,1782,0,1,0
76,1,0,0,0,1,0,0,0,0.69,1.09,1.1900001,0.61000001,nabisco,nabisco,4,1783,0,1,0
76,0,1,0,0,0,1,0,0,0.79000002,0.99000001,1.1900001,0.61000001,nabisco,nabisco,5,1784,0,1,0
76,0,1,0,0,0,0,0,1,0.79000002,1.15,0.99000001,0.52999997,nabisco,nabisco,6,1785,0,1,0
76,0,1,0,0,0,0,0,0,0.79000002,1.15,0.99000001,0.61000001,nabisco,nabisco,7,1786,0,1,0
76,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,nabisco,nabisco,8,1787,0,1,0
76,0,0,0,0,0,0,0,0,0.97000003,1.15,0.99000001,0.61000001,nabisco,nabisco,9,1788,0,1,0
76,0,0,0,1,0,0,0,1,0.97000003,1.15,1.25,0.57999998,nabisco,nabisco,10,1789,0,1,0
76,0,0,0,1,0,0,0,0,0.97000003,1.15,1.09,0.61000001,nabisco,nabisco,11,1790,0,1,0
76,0,0,0,0,0,0,1,1,0.97000003,1.15,1.09,0.57999998,nabisco,nabisco,12,1791,0,1,0
76,0,0,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.61000001,nabisco,nabisco,13,1792,0,1,0
76,0,0,0,0,0,1,0,0,1.09,1.35,1.11,0.73000002,nabisco,nabisco,14,1793,0,1,0
76,0,0,0,0,0,0,0,0,0.97000003,1.29,1.0,0.61000001,nabisco,nabisco,15,1794,0,1,0
76,0,0,0,0,0,0,0,0,0.97000003,1.29,1.0,0.61000001,nabisco,nabisco,16,1795,0,1,0
76,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.73000002,nabisco,nabisco,17,1796,0,1,0
76,0,0,0,0,0,0,0,0,0.98000002,1.09,1.09,1.15,nabisco,nabisco,18,1797,0,1,0
76,0,0,0,0,0,0,0,0,1.09,1.35,1.29,0.79000002,nabisco,nabisco,19,1798,0,1,0
76,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,20,1799,0,1,0
76,0,0,1,1,0,0,0,1,1.05,1.29,0.99000001,0.52999997,nabisco,nabisco,21,1800,0,1,0
76,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,22,1801,0,1,0
76,0,0,1,0,0,0,1,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,23,1802,0,1,0
76,0,0,0,1,0,0,0,0,1.05,1.1900001,1.25,0.57999998,nabisco,nabisco,24,1803,0,1,0
76,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,nabisco,nabisco,25,1804,0,1,0
76,0,0,1,0,0,0,0,0,1.05,1.25,0.99000001,0.61000001,nabisco,nabisco,26,1805,0,1,0
76,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,27,1806,0,1,0
76,0,0,1,0,0,0,0,0,1.05,1.29,0.99000001,0.61000001,nabisco,nabisco,28,1807,0,1,0
76,0,0,0,0,0,0,0,0,1.05,1.29,1.14,0.61000001,nabisco,nabisco,29,1808,0,1,0
76,0,0,0,0,0,0,0,0,1.05,1.29,1.29,0.61000001,nabisco,nabisco,30,1809,0,1,0
77,0,0,1,0,0,0,0,0,0.97000003,1.15,0.99000001,0.60000002,keebler,keebler,1,1810,1,0,0
77,0,0,0,0,0,0,0,0,0.97000003,1.15,1.25,0.60000002,keebler,keebler,2,1811,1,0,0
77,0,0,0,1,0,0,0,0,0.97000003,1.15,1.09,0.64999998,private,keebler,3,1812,1,0,0
77,0,0,0,0,0,0,1,0,0.97000003,1.25,1.09,0.64999998,private,private,4,1813,0,0,0
77,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.64999998,private,private,5,1814,0,0,0
77,0,1,0,0,0,0,0,0,0.97000003,0.99000001,1.25,0.64999998,private,private,6,1815,0,0,0
77,0,1,0,0,0,1,0,0,0.97000003,0.99000001,1.25,0.64999998,private,private,7,1816,0,0,0
