GROUP	SURVEY	SP	ID	PURPOSE	FIRST	TICKET	WHO	LUGGAGE	AGE	MALE	INCOME	GA	ORIGIN	DEST	TRAIN_AV	CAR_AV	SM_AV	TRAIN_TT	TRAIN_CO	TRAIN_HE	SM_TT	SM_CO	SM_HE	SM_SEATS	CAR_TT	CAR_CO	CHOICE
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	85	70	30	37	98	20	0	72	44	1
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	106	63	60	37	76	20	0	90	71	2
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	92	63	120	34	91	10	0	90	44	3
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	85	84	120	41	111	10	0	72	55	3
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	85	63	30	41	80	30	0	90	55	1
3	1	1	464	1	0	3	1	0	4	1	2	0	2	1	1	1	1	106	70	60	34	86	10	0	72	55	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	200	148	120	71	165	20	0	273	120	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	182	148	30	63	156	10	0	273	156	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	236	148	60	81	198	30	0	273	96	3
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	182	123	30	71	172	20	0	168	96	3
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	236	111	60	71	128	20	0	210	156	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	200	111	120	63	156	10	0	210	96	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	182	148	120	81	198	10	0	168	120	3
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	182	111	30	81	132	30	0	210	120	2
3	1	1	465	1	0	3	1	1	1	1	1	0	25	1	1	1	1	236	123	60	63	144	10	0	168	120	2
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	130	100	120	60	103	30	0	100	60	3
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	103	75	120	63	86	30	0	130	48	2
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	130	75	120	67	90	20	0	80	48	3
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	112	75	60	67	90	10	0	130	78	2
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	112	83	120	67	91	30	0	80	78	3
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	103	83	60	67	91	20	0	130	60	2
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	103	100	60	63	108	10	0	100	48	3
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	103	83	120	60	95	20	0	100	78	3
3	1	1	466	1	0	3	1	1	2	1	2	0	2	1	1	1	1	112	100	30	67	123	20	0	100	78	3
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	119	91	120	64	103	20	0	130	70	2
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	108	91	30	61	98	10	0	130	91	2
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	141	91	60	68	116	30	0	130	56	3
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	108	76	30	64	103	20	0	80	56	3
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	141	68	60	64	80	20	0	100	91	2
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	119	68	120	61	95	10	0	100	56	3
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	108	91	120	68	116	10	0	80	70	3
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	108	68	30	68	86	30	0	100	70	2
3	1	1	467	1	0	3	1	1	3	0	2	0	1	2	1	1	1	141	76	60	61	91	10	0	80	70	2
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	191	103	120	103	103	30	0	140	95	3
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	146	77	120	106	86	30	0	182	76	3
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	191	77	120	110	90	20	0	112	76	3
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	161	77	60	110	90	10	0	182	123	2
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	161	86	120	110	91	30	0	112	123	3
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	146	86	60	110	91	20	0	182	95	2
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	146	103	60	106	106	10	0	140	76	3
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	146	86	120	103	95	20	0	140	123	2
3	1	1	468	1	0	3	1	1	3	1	2	0	22	3	1	1	1	161	103	30	110	116	20	0	140	123	3
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	54	40	120	30	50	20	0	65	30	2
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	51	40	30	28	45	10	0	65	39	2
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	61	40	60	32	62	30	0	65	24	3
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	51	33	30	30	52	20	0	40	24	3
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	61	30	60	30	37	20	0	50	39	2
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	54	30	120	28	45	10	0	50	24	3
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	51	40	120	32	62	10	0	40	30	3
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	51	30	30	32	38	30	0	50	30	2
3	1	1	469	1	0	3	2	0	2	1	3	0	25	22	1	1	1	61	33	60	28	42	10	0	40	30	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	189	133	120	81	149	20	0	221	135	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	171	133	30	75	144	10	0	221	175	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	225	133	60	89	172	30	0	221	108	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	171	111	30	81	149	20	0	136	108	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	225	100	60	81	114	20	0	170	175	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	189	100	120	75	139	10	0	170	108	2
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	171	133	120	89	172	10	0	136	135	3
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	171	100	30	89	123	30	0	170	135	3
3	1	1	470	1	0	3	2	0	3	1	2	0	22	9	1	1	1	225	111	60	75	132	10	0	136	135	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	227	106	30	91	123	10	0	170	88	3
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	227	106	120	83	144	10	0	221	143	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	227	95	30	77	132	20	0	221	110	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	173	95	60	77	132	30	0	136	143	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	191	106	30	77	128	30	0	221	88	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	191	95	30	83	111	10	0	136	110	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	191	127	60	77	139	20	0	136	88	3
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	227	127	30	83	144	30	0	136	143	2
3	1	1	471	1	0	3	2	1	2	1	3	0	22	1	1	1	1	191	106	60	83	144	30	0	170	110	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	167	130	120	112	139	20	0	221	110	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	151	130	30	109	132	10	0	221	143	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	198	130	60	116	156	30	0	221	88	3
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	151	108	30	112	132	20	0	136	88	3
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	198	97	60	112	108	20	0	170	143	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	167	97	120	109	123	10	0	170	88	3
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	151	130	120	116	156	10	0	136	110	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	151	97	30	116	111	30	0	170	110	2
3	1	1	472	1	0	3	2	1	3	1	4	0	2	18	1	1	1	198	108	60	109	123	10	0	136	110	2
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	388	193	120	280	210	20	0	299	165	2
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	355	193	30	274	198	10	0	299	214	2
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	454	193	60	288	231	30	0	299	132	3
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	355	161	30	280	198	20	0	184	132	3
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	454	145	60	280	161	20	0	230	214	2
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	388	145	120	274	182	10	0	230	132	3
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	355	193	120	288	231	10	0	184	165	3
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	355	145	30	288	165	30	0	230	165	2
3	1	1	473	1	0	3	3	0	3	1	3	0	22	21	1	1	1	454	161	60	274	182	10	0	184	165	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	118	53	30	51	63	10	0	70	32	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	118	53	120	47	80	10	0	91	52	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	118	48	30	44	71	20	0	91	40	1
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	94	48	60	44	71	30	0	56	52	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	102	53	30	44	68	30	0	91	32	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	102	48	30	47	57	10	0	56	40	2
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	102	64	60	44	76	20	0	56	32	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	118	64	30	47	80	30	0	56	52	3
3	1	1	474	1	0	3	3	0	5	0	1	0	22	2	1	1	1	102	53	60	47	80	30	0	70	40	3
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	146	80	30	55	90	10	0	110	64	2
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	146	80	120	49	106	10	0	143	104	2
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	146	72	30	44	99	20	0	143	80	2
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	114	72	60	44	99	30	0	88	104	2
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	125	80	30	44	91	30	0	143	64	2
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	125	72	30	49	83	10	0	88	80	3
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	125	96	60	44	99	20	0	88	64	3
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	146	96	30	49	106	30	0	88	104	3
3	1	1	475	1	0	3	3	0	3	0	2	0	25	2	1	1	1	125	80	60	49	106	30	0	110	80	3
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	1022	137	120	785	144	30	0	200	130	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	788	103	120	790	114	30	0	260	104	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	1022	103	120	796	123	20	0	160	104	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	866	103	60	796	123	10	0	260	169	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	866	114	120	796	128	30	0	160	169	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	788	114	60	796	128	20	0	260	130	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	788	137	60	790	149	10	0	200	104	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	788	114	120	785	128	20	0	200	169	2
3	1	1	476	1	0	3	3	0	4	1	2	0	25	19	1	1	1	866	137	30	796	165	20	0	200	169	2
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	175	89	120	120	90	20	0	130	60	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	160	89	30	117	88	10	0	130	78	2
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	205	89	60	124	97	30	0	130	48	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	160	74	30	120	88	20	0	80	48	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	205	67	60	120	74	20	0	100	78	2
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	175	67	120	117	81	10	0	100	48	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	160	89	120	124	97	10	0	80	60	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	160	67	30	124	76	30	0	100	60	3
3	1	1	477	1	1	1	1	0	2	0	2	0	22	2	1	1	1	205	74	60	117	81	10	0	80	60	3
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	236	105	30	81	118	10	0	190	132	2
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	236	105	120	71	146	10	0	247	214	2
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	236	94	30	63	133	20	0	247	165	2
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	182	94	60	63	133	30	0	152	214	3
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	200	105	30	63	122	30	0	247	132	2
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	200	94	30	71	109	10	0	152	165	3
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	200	126	60	63	133	20	0	152	132	3
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	236	126	30	71	140	30	0	152	214	3
3	1	1	478	1	1	1	1	0	2	1	3	0	25	1	1	1	1	200	105	60	71	146	30	0	190	165	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	61	29	30	32	34	10	0	40	24	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	61	29	120	30	44	10	0	52	39	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	61	26	30	28	38	20	0	52	30	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	51	26	60	28	38	30	0	32	39	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	54	29	30	28	36	30	0	52	24	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	54	26	30	30	32	10	0	32	30	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	54	35	60	28	38	20	0	32	24	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	61	35	30	30	42	30	0	32	39	2
3	1	1	479	1	1	1	1	0	3	1	2	0	25	22	1	1	1	54	29	60	30	44	30	0	40	30	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	236	126	120	63	133	30	0	210	125	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	182	94	120	71	109	30	0	273	100	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	236	94	120	81	112	20	0	168	100	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	200	94	60	81	112	10	0	273	162	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	200	105	120	81	118	30	0	168	162	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	182	105	60	81	118	20	0	273	125	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	182	126	60	71	140	10	0	210	100	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	182	105	120	63	122	20	0	210	162	2
3	1	1	480	1	1	1	1	0	2	1	2	0	25	1	1	1	1	200	126	30	81	168	20	0	210	162	2
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	61	29	30	32	34	10	0	40	28	3
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	61	29	120	30	44	10	0	52	45	2
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	61	26	30	28	38	20	0	52	35	2
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	51	26	60	28	38	30	0	32	45	3
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	54	29	30	28	36	30	0	52	28	2
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	54	26	30	30	32	10	0	32	35	3
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	54	35	60	28	38	20	0	32	28	3
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	61	35	30	30	42	30	0	32	45	3
3	1	1	481	1	1	1	1	0	4	1	3	0	22	25	1	1	1	54	29	60	30	44	30	0	40	35	3
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	303	108	120	153	118	30	0	170	110	3
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	249	81	120	159	94	30	0	221	88	2
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	303	81	120	167	99	20	0	136	88	3
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	267	81	60	167	99	10	0	221	143	2
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	267	90	120	167	105	30	0	136	143	3
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	249	90	60	167	105	20	0	221	110	2
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	249	108	60	159	122	10	0	170	88	3
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	249	90	120	153	109	20	0	170	143	2
3	1	1	482	1	1	1	1	1	4	1	3	0	22	1	1	1	1	267	108	30	167	146	20	0	170	143	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	129	82	120	74	90	20	0	130	70	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	116	82	30	71	84	10	0	130	91	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	155	82	60	78	105	30	0	130	56	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	116	68	30	74	90	20	0	80	56	3
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	155	61	60	74	71	20	0	100	91	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	129	61	120	71	84	10	0	100	56	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	116	82	120	78	105	10	0	80	70	2
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	116	61	30	78	74	30	0	100	70	3
3	1	1	483	1	1	1	1	1	2	1	2	0	2	1	1	1	1	155	68	60	71	78	10	0	80	70	2
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	119	36	30	93	56	10	0	60	24	3
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	119	36	120	90	68	10	0	78	39	2
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	119	32	30	88	60	20	0	78	30	2
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	92	32	60	88	60	30	0	48	39	3
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	101	36	30	88	58	30	0	78	24	2
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	101	32	30	90	50	10	0	48	30	3
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	101	43	60	88	65	20	0	48	24	3
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	119	43	30	90	68	30	0	48	39	3
3	1	1	484	1	1	1	2	0	2	1	3	0	17	1	1	1	1	101	36	60	90	68	30	0	60	30	3
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	168	82	120	61	84	30	0	110	75	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	129	61	120	66	71	30	0	143	60	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	168	61	120	72	76	20	0	88	60	3
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	142	61	60	72	76	10	0	143	97	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	142	68	120	72	76	30	0	88	97	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	129	68	60	72	76	20	0	143	75	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	129	82	60	66	90	10	0	110	60	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	129	68	120	61	81	20	0	110	97	2
3	1	1	485	1	1	1	2	0	3	1	2	0	25	2	1	1	1	142	82	30	72	105	20	0	110	97	3
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	277	90	30	141	105	10	0	170	100	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	277	90	120	133	127	10	0	221	162	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	277	81	30	127	118	20	0	221	125	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	223	81	60	127	118	30	0	136	162	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	241	90	30	127	109	30	0	221	100	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	241	81	30	133	94	10	0	136	125	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	241	108	60	127	118	20	0	136	100	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	277	108	30	133	122	30	0	136	162	2
3	1	1	486	1	1	1	2	0	3	1	3	0	22	1	1	1	1	241	90	60	133	127	30	0	170	125	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	227	90	30	89	105	10	0	170	84	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	227	90	120	81	122	10	0	221	136	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	227	81	30	75	112	20	0	221	105	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	170	81	60	75	112	30	0	136	136	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	189	90	30	75	109	30	0	221	84	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	189	81	30	81	94	10	0	136	105	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	189	108	60	75	118	20	0	136	84	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	227	108	30	81	122	30	0	136	136	2
3	1	1	487	1	1	1	2	0	3	1	3	0	22	1	1	1	1	189	90	60	81	122	30	0	170	105	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	103	42	30	38	50	10	0	70	36	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	103	42	120	34	65	10	0	91	58	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	103	38	30	31	58	20	0	91	45	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	82	38	60	31	58	30	0	56	58	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	89	42	30	31	54	30	0	91	36	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	89	38	30	34	44	10	0	56	45	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	89	50	60	31	58	20	0	56	36	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	103	50	30	34	65	30	0	56	58	2
3	1	1	488	1	1	1	2	0	3	1	3	0	22	2	1	1	1	89	42	60	34	65	30	0	70	45	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	275	105	30	131	112	10	0	200	108	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	275	105	120	123	137	10	0	260	175	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	275	94	30	117	127	20	0	260	135	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	209	94	60	117	127	30	0	160	175	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	231	105	30	117	122	30	0	260	108	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	231	94	30	123	109	10	0	160	135	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	231	126	60	117	133	20	0	160	108	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	275	126	30	123	137	30	0	160	175	2
3	1	1	489	1	1	1	2	0	4	1	2	0	22	9	1	1	1	231	105	60	123	137	30	0	200	135	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	216	116	120	108	133	20	0	234	115	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	199	116	30	102	122	10	0	234	149	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	250	116	60	116	150	30	0	234	92	3
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	199	97	30	108	133	20	0	144	92	3
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	250	87	60	108	99	20	0	180	149	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	216	87	120	102	122	10	0	180	92	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	199	116	120	116	150	10	0	144	115	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	199	87	30	116	105	30	0	180	115	2
3	1	1	490	1	1	1	2	0	3	1	3	0	22	1	1	1	1	250	97	60	102	112	10	0	144	115	3
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	169	89	120	85	92	30	0	120	70	2
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	130	67	120	88	76	30	0	156	56	2
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	169	67	120	92	78	20	0	96	56	3
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	143	67	60	92	78	10	0	156	91	2
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	143	74	120	92	81	30	0	96	91	3
3	1	1	491	1	1	1	2	0	3	1	2	0	10	1	1	1	1	130	74	60	92	81	20	0	156	70	2
