_id,id,date,cds_bought,spent
12687,1219,19970215,1,14.37
12693,1220,19970215,4,59.06
12693,1220,19970313,4,56.28
12693,1220,19980528,3,40.47
12713,1221,19970215,1,20.99
12713,1221,19971014,1,11.49
12733,1222,19970215,2,29.73
12752,1223,19970215,1,3.99
12769,1224,19970215,1,12.97
12784,1225,19970215,3,37.51
12798,1226,19970215,1,12.49
12798,1226,19980602,2,32.98
12798,1226,19980611,5,69.95
12798,1226,19980619,2,27.98
12804,1227,19970215,2,31.52
12804,1227,19970629,2,26.93
12804,1227,19970726,3,40.7
12804,1227,19970831,2,28.73
12804,1227,19971104,2,26.98
12804,1227,19980304,2,30.98
12804,1227,19980529,3,32.97
12815,1228,19970215,1,11.77
12833,1229,19970215,1,15.76
12354,1230,19970216,1,15.36
12354,1230,19970221,1,11.97
12354,1230,19970314,1,10.77
12354,1230,19970314,1,14.37
12354,1230,19970816,1,33.37
12354,1230,19971003,2,25.98
12354,1230,19971113,1,9.49
12354,1230,19980109,1,18.49
12354,1230,19980129,3,27.47
12354,1230,19980429,2,24.98
12425,1231,19970216,4,52.87
12547,1232,19970216,1,14.37
12547,1232,19970408,1,12.77
12547,1232,19970429,1,15.36
12547,1232,19970828,1,5.79
12547,1232,19971021,2,26.48
12547,1232,19971128,1,12.49
12547,1232,19980221,2,25.48
12700,1233,19970216,6,86.52
12845,1234,19970216,2,29.33
12845,1234,19970224,1,15.36
12845,1234,19970326,3,43.3
12845,1234,19970329,2,28.93
12845,1234,19970403,2,37.73
12845,1234,19970420,3,40.71
12845,1234,19970710,2,25.74
12845,1234,19970719,3,54.52
12845,1234,19970727,3,54.9
12845,1234,19971019,3,38.97
12845,1234,19980222,5,75.95
12845,1234,19980301,5,98.6
12845,1234,19980404,11,109.89
12845,1234,19980408,1,65.99
12849,1235,19970216,1,14.37
12861,1236,19970216,3,34.31
12861,1236,19970222,1,11.77
12868,1237,19970216,1,24.9
12882,1238,19970216,1,15.96
12882,1238,19980102,6,81.94
12882,1238,19980509,6,82.81
12882,1238,19980510,1,16.49
12882,1238,19980522,1,27.99
12884,1239,19970216,4,62.65
12884,1239,19970406,2,36.33
12884,1239,19970519,3,46.28
12900,1240,19970216,1,12.77
12924,1241,19970216,2,47.98
12924,1241,19980308,1,13.49
12934,1242,19970216,1,12.49
12934,1242,19970222,1,12.97
12934,1242,19970325,1,14.9
12934,1242,19970425,1,12.49
12934,1242,19970510,1,19.55
12934,1242,19970524,1,12.25
12934,1242,19970531,2,18.52
12934,1242,19970607,1,12.25
12934,1242,19970618,1,21.0
12934,1242,19970624,1,12.25
12934,1242,19970708,1,16.65
12934,1242,19970920,1,12.49
12934,1242,19971019,2,33.98
12934,1242,19971123,1,9.99
12934,1242,19971217,1,9.49
12934,1242,19980214,3,44.97
12934,1242,19980322,1,21.49
12934,1242,19980411,1,12.58
12934,1242,19980418,4,46.47
12934,1242,19980523,3,37.97
12934,1242,19980530,1,20.99
12934,1242,19980616,1,6.49
12940,1243,19970216,1,32.37
12952,1244,19970216,3,39.91
12952,1244,19970225,2,39.74
12953,1245,19970216,3,46.49
12953,1245,19970222,2,31.98
12953,1245,19970311,2,30.95
12953,1245,19970323,4,41.56
12953,1245,19970725,2,36.22
12953,1245,19970903,1,13.72
12953,1245,19970905,1,5.79
12953,1245,19970929,1,11.49
12953,1245,19970930,2,24.98
12953,1245,19971122,1,12.49
12953,1245,19980102,2,24.98
12953,1245,19980127,1,21.49
12953,1245,19980318,3,36.47
12953,1245,19980420,2,34.51
12953,1245,19980421,1,19.49
12957,1246,19970216,4,51.67
12962,1247,19970216,1,15.36
12962,1247,19970313,1,12.77
12973,1248,19970216,2,39.35
12973,1248,19980523,10,122.9
12981,1249,19970216,2,30.72
12981,1249,19970412,2,29.33
12989,1250,19970216,2,28.76
13004,1251,19970216,1,11.77
13023,1252,19970216,3,39.91
13023,1252,19970416,5,66.04
13023,1252,19970529,5,47.1
13023,1252,19970730,2,28.34
13023,1252,19971014,3,41.47
13023,1252,19971108,3,39.47
13028,1253,19970216,3,36.31
13041,1254,19970216,1,17.97
13052,1255,19970216,1,13.97
13052,1255,19980120,3,41.97
13052,1255,19980415,1,11.49
13052,1255,19980504,4,64.35
13052,1255,19980610,3,33.95
13068,1256,19970216,1,11.99
13068,1256,19970216,1,9.77
13083,1257,19970216,1,10.77
13085,1258,19970216,3,32.92
13085,1258,19970415,10,84.96
13085,1258,19970514,7,77.01
13085,1258,19970527,7,72.2
13093,1259,19970216,4,104.72
13093,1259,19970308,3,51.73
13093,1259,19971005,4,66.96
13093,1259,19980108,6,79.44
13093,1259,19980228,4,48.94
13093,1259,19980316,3,93.97
13093,1259,19980325,5,59.45
13093,1259,19980610,6,91.92
13098,1260,19970216,1,11.77
13103,1261,19970216,1,14.79
13103,1261,19970705,1,13.77
13122,1262,19970216,2,46.36
13122,1262,19970222,2,26.66
13122,1262,19970406,3,52.9
13122,1262,19970505,1,25.77
13122,1262,19970615,10,158.44
13122,1262,19970720,1,59.99
13122,1262,19970810,2,119.98
13123,1263,19970216,1,15.36
13128,1264,19970216,1,11.77
13128,1264,19970503,1,11.97
13128,1264,19970716,1,13.97
13128,1264,19971228,2,27.98
13128,1264,19980126,1,13.99
13128,1264,19980409,1,14.49
5844,1265,19970217,4,66.96
5844,1265,19970627,2,30.6
5844,1265,19971003,2,30.6
12853,1266,19970217,2,30.72
12853,1266,19970218,1,6.79
13141,1267,19970217,2,33.4
13142,1268,19970217,2,23.94
13142,1268,19970309,1,8.78
13150,1269,19970217,1,13.97
13150,1269,19970222,1,14.96
13158,1270,19970217,2,40.09
13168,1271,19970217,1,22.77
13168,1271,19970320,1,11.77
13168,1271,19970320,1,14.79
13168,1271,19970505,3,47.13
13168,1271,19970511,1,14.37
13168,1271,19971026,1,13.99
13168,1271,19971125,1,11.49
13168,1271,19980314,1,13.99
13182,1272,19970217,2,29.98
13182,1272,19970504,3,43.7
13182,1272,19970628,2,28.34
13182,1272,19971027,4,54.96
13182,1272,19980214,2,31.48
13188,1273,19970217,2,26.56
13202,1274,19970217,1,13.97
13220,1275,19970217,4,89.74
13224,1276,19970217,1,16.7
13224,1276,19970219,4,61.67
13224,1276,19970306,3,46.17
13234,1277,19970217,1,18.99
13234,1277,19970409,1,18.99
13242,1278,19970217,2,28.47
13242,1278,19970608,2,29.73
13243,1279,19970217,1,13.97
13243,1279,19971013,1,16.49
13257,1280,19970217,1,14.79
13284,1281,19970217,1,11.77
13322,1282,19970217,1,15.96
13330,1283,19970217,3,58.95
13330,1283,19970223,1,17.76
13330,1283,19970224,1,17.76
13330,1283,19970227,1,14.37
13339,1284,19970217,1,15.36
13339,1284,19970327,1,14.96
13339,1284,19970416,1,12.97
13343,1285,19970217,3,44.69
13350,1286,19970217,1,26.99
13350,1286,19970221,1,11.77
13350,1286,19970318,1,16.36
13350,1286,19970701,1,14.79
13357,1287,19970217,2,31.72
13372,1288,19970217,1,15.96
13372,1288,19980531,4,50.73
13375,1289,19970217,3,60.97
13375,1289,19970402,1,25.37
13386,1290,19970217,3,49.97
13386,1290,19970225,4,69.96
13386,1290,19970421,6,93.24
13386,1290,19970808,4,86.33
13386,1290,19970809,2,24.98
13386,1290,19971023,2,48.98
13386,1290,19971109,1,19.49
13386,1290,19971113,8,114.92
13386,1290,19971118,6,127.94
13386,1290,19971209,2,26.48
13386,1290,19980202,2,36.98
13386,1290,19980302,2,24.98
13386,1290,19980426,1,11.49
13386,1290,19980506,1,18.49
13386,1290,19980506,1,11.49
13386,1290,19980527,2,78.98
13386,1290,19980602,1,66.99
13386,1290,19980623,3,63.47
13391,1291,19970217,1,14.79
13403,1292,19970217,3,36.11
13403,1292,19970317,2,17.74
13403,1292,19970415,1,10.77
13403,1292,19970512,3,39.7
13403,1292,19970529,2,26.94
13403,1292,19970819,1,10.77
13403,1292,19970920,1,12.99
13403,1292,19971026,1,9.49
13403,1292,19971109,2,35.98
13403,1292,19971217,2,28.98
13403,1292,19980208,3,39.55
13403,1292,19980305,3,35.85
13403,1292,19980325,3,43.47
13403,1292,19980401,3,34.86
13403,1292,19980408,2,24.98
13403,1292,19980412,1,29.99
13403,1292,19980421,3,47.97
13403,1292,19980509,2,24.98
13403,1292,19980516,1,10.49
13403,1292,19980516,1,13.99
13403,1292,19980517,1,10.49
13403,1292,19980601,5,62.95
13403,1292,19980601,1,9.99
13403,1292,19980619,2,23.98
13408,1293,19970217,1,0.0
13413,1294,19970217,1,15.9
13413,1294,19970330,2,17.54
13417,1295,19970217,6,74.59
13417,1295,19970916,2,28.48
13417,1295,19980214,4,46.46
13425,1296,19970217,1,23.77
13425,1296,19970227,2,28.74
13425,1296,19970412,1,11.77
13425,1296,19970603,2,29.13
13425,1296,19970830,3,44.3
13425,1296,19971122,7,105.93
13425,1296,19980529,6,70.33
13425,1296,19980620,4,52.63
13427,1297,19970217,2,31.53
13427,1297,19971004,1,16.99
13427,1297,19971216,1,12.49
13435,1298,19970217,2,27.13
13435,1298,19970825,1,13.97
13435,1298,19970826,2,27.93
13435,1298,19971207,3,53.97
13435,1298,19971212,1,9.49
13435,1298,19980119,4,54.95
13435,1298,19980228,1,14.49
13444,1299,19970217,4,145.74
13458,1300,19970217,1,22.99
13458,1300,19970316,3,50.84
13458,1300,19970413,1,23.99
13458,1300,19970601,1,25.32
13458,1300,19970926,2,24.98
1425,1301,19970218,1,17.3
9651,1302,19970218,37,493.91
12380,1303,19970218,2,23.94
13304,1304,19970218,9,140.93
13314,1305,19970218,3,52.97
13314,1305,19970526,2,26.73
13314,1305,19970719,2,41.74
13476,1306,19970218,1,16.76
13480,1307,19970218,2,27.94
13480,1307,19970914,3,36.97
13488,1308,19970218,8,106.18
13489,1309,19970218,1,14.96
13489,1309,19970624,1,16.36
13504,1310,19970218,4,44.28
13504,1310,19970314,13,246.51
13504,1310,19970415,8,99.56
13508,1311,19970218,7,126.37
13526,1312,19970218,3,50.97
13535,1313,19970218,1,13.97
13535,1313,19970430,1,14.79
13535,1313,19980510,1,12.72
13547,1314,19970218,2,20.55
13559,1315,19970218,3,41.9
13567,1316,19970218,5,55.07
13567,1316,19970318,2,23.74
13567,1316,19970512,2,29.75
13567,1316,19971029,3,38.97
13567,1316,19980604,2,31.98
13571,1317,19970218,5,62.44
13571,1317,19970423,2,26.73
13580,1318,19970218,2,36.73
13598,1319,19970218,2,32.72
13614,1320,19970218,2,27.28
13614,1320,19970318,1,13.97
13614,1320,19970324,1,14.96
13614,1320,19970403,2,29.58
13616,1321,19970218,2,29.98
13629,1322,19970218,1,13.97
13648,1323,19970218,2,29.27
13663,1324,19970218,6,86.11
13679,1325,19970218,2,29.98
13698,1326,19970218,1,35.77
13701,1327,19970218,2,26.56
13701,1327,19970701,1,11.97
13701,1327,19980623,2,22.98
13709,1328,19970218,2,24.98
13709,1328,19970911,1,23.49
13709,1328,19971008,1,2.99
13709,1328,19971207,2,22.98
13709,1328,19980106,2,24.98
13709,1328,19980617,2,27.98
13710,1329,19970218,3,36.54
13710,1329,19970305,1,13.97
13710,1329,19970520,3,74.29
13710,1329,19970803,3,34.52
13710,1329,19970803,1,14.96
13710,1329,19971227,1,15.49
13710,1329,19980321,3,39.75
13710,1329,19980501,2,29.36
13719,1330,19970218,1,54.77
13719,1330,19970526,1,11.77
13719,1330,19970827,3,54.5
13719,1330,19971119,2,25.48
13719,1330,19980126,2,21.98
13726,1331,19970218,1,24.99
13739,1332,19970218,1,11.77
13751,1333,19970218,1,5.78
13764,1334,19970218,1,15.3
13764,1334,19970322,1,15.3
7606,1335,19970219,3,50.94
12702,1336,19970219,1,12.49
12702,1336,19970219,2,28.74
13771,1337,19970219,1,15.36
13786,1338,19970219,1,19.99
13786,1338,19970308,1,13.97
13786,1338,19970413,1,14.96
13786,1338,19970706,2,29.33
13786,1338,19970911,3,24.97
13786,1338,19971113,3,38.97
13794,1339,19970219,2,29.58
13802,1340,19970219,1,11.77
13802,1340,19970302,3,44.11
13811,1341,19970219,1,13.97
13811,1341,19970220,1,12.77
13811,1341,19970227,3,42.31
13811,1341,19970314,1,6.79
13829,1342,19970219,1,11.77
13844,1343,19970219,1,19.99
13857,1344,19970219,2,29.73
13857,1344,19971209,4,50.46
13857,1344,19980121,4,70.96
13869,1345,19970219,2,26.14
13883,1346,19970219,1,12.79
13898,1347,19970219,1,13.97
13901,1348,19970219,3,33.72
13901,1348,19970914,1,12.99
13901,1348,19970921,1,31.49
13901,1348,19970922,1,11.49
13901,1348,19971002,2,25.48
13901,1348,19980114,2,37.48
13901,1348,19980128,2,48.51
13901,1348,19980206,1,11.02
13902,1349,19970219,1,14.79
13902,1349,19970804,6,71.62
13902,1349,19980302,6,88.44
13902,1349,19980609,4,48.46
13917,1350,19970219,1,20.97
13924,1351,19970219,2,29.48
13924,1351,19970226,1,14.37
13938,1352,19970219,4,50.28
13938,1352,19970921,3,41.47
13938,1352,19971211,1,12.49
13938,1352,19971211,1,22.99
13938,1352,19980227,3,26.75
13938,1352,19980616,1,28.49
13939,1353,19970219,1,31.99
13939,1353,19970222,1,15.36
13939,1353,19970508,1,35.99
13941,1354,19970219,1,13.97
13941,1354,19971002,3,39.97
13954,1355,19970219,1,11.77
13954,1355,19970515,1,14.37
13954,1355,19970808,3,45.1
13954,1355,19971113,2,27.98
13954,1355,19980427,2,27.48
13954,1355,19980610,1,3.49
13959,1356,19970219,3,33.51
13959,1356,19971102,11,152.89
13959,1356,19980328,5,66.95
13978,1357,19970219,1,15.36
13978,1357,19971113,1,11.49
13995,1358,19970219,1,26.0
14006,1359,19970219,2,27.73
14006,1359,19970517,1,14.96
14006,1359,19970620,3,40.7
14006,1359,19970818,4,48.68
14006,1359,19971106,3,41.47
14006,1359,19980210,2,22.98
14006,1359,19980501,3,36.47
14006,1359,19980524,1,11.49
14013,1360,19970219,1,14.79
14021,1361,19970219,1,11.77
14021,1361,19970921,1,12.99
14029,1362,19970219,1,37.97
14045,1363,19970219,1,14.37
14045,1363,19970704,1,11.77
14050,1364,19970219,1,14.37
6242,1365,19970220,16,218.49
6242,1365,19970302,7,120.47
6242,1365,19970304,1,13.97
6242,1365,19970305,3,44.73
6242,1365,19970405,5,59.48
6242,1365,19970626,6,60.56
6242,1365,19970629,2,33.74
6242,1365,19970708,2,42.15
6242,1365,19970810,8,112.14
6242,1365,19970922,6,65.44
6242,1365,19971015,8,85.42
6242,1365,19971021,3,37.47
6242,1365,19971215,1,12.99
6242,1365,19971229,5,80.95
6242,1365,19980101,1,13.99
6242,1365,19980110,1,38.49
13454,1366,19970220,2,28.93
14066,1367,19970220,1,13.97
14069,1368,19970220,1,12.49
14069,1368,19970323,4,62.58
14069,1368,19970403,2,29.92
14069,1368,19970415,1,14.37
14069,1368,19970420,7,106.32
14069,1368,19980205,3,42.36
14088,1369,19970220,1,15.96
14092,1370,19970220,1,9.97
14092,1370,19970427,1,11.77
14092,1370,19970803,2,26.14
14111,1371,19970220,1,16.7
14112,1372,19970220,3,42.31
14112,1372,19970502,2,19.95
14112,1372,19970531,2,29.92
14112,1372,19970603,2,27.73
14112,1372,19970628,2,28.34
14112,1372,19970821,1,12.97
14112,1372,19971004,2,22.98
14112,1372,19971011,5,61.95
14112,1372,19971109,3,44.97
14112,1372,19980125,5,69.88
14112,1372,19980317,1,9.49
14112,1372,19980417,1,14.99
14112,1372,19980612,4,46.53
14131,1373,19970220,1,15.36
14148,1374,19970220,3,27.71
14162,1375,19970220,2,28.34
14162,1375,19970329,2,27.94
14168,1376,19970220,1,13.97
14187,1377,19970220,1,27.99
14206,1378,19970220,1,14.9
14206,1378,19970731,1,5.78
14211,1379,19970220,2,33.8
14222,1380,19970220,4,81.96
14223,1381,19970220,1,15.9
14223,1381,19970508,2,29.92
14223,1381,19970513,3,38.5
14223,1381,19980415,1,9.49
14243,1382,19970220,1,12.99
14243,1382,19971110,1,15.49
14259,1383,19970220,1,10.99
14277,1384,19970220,4,58.28
14294,1385,19970220,1,11.77
14313,1386,19970220,1,15.76
14314,1387,19970220,7,107.13
14314,1387,19970222,1,18.76
14314,1387,19970302,1,19.99
14314,1387,19970816,5,70.83
14314,1387,19970920,3,35.97
14314,1387,19980101,1,3.49
14314,1387,19980305,4,62.96
14314,1387,19980323,3,54.97
14314,1387,19980627,3,51.36
14315,1388,19970220,2,21.56
14315,1388,19970327,5,42.1
14315,1388,19971022,1,22.49
14315,1388,19980318,2,18.98
14315,1388,19980530,5,37.65
14331,1389,19970220,1,16.99
10324,1390,19970221,3,72.5
14093,1391,19970221,2,21.56
14093,1391,19970228,2,21.74
14342,1392,19970221,2,23.54
14342,1392,19970223,2,20.54
14342,1392,19970404,3,37.51
14342,1392,19970418,1,14.96
14342,1392,19970602,2,29.42
14342,1392,19970731,2,11.56
14353,1393,19970221,1,24.37
14366,1394,19970221,1,12.49
14382,1395,19970221,3,35.31
14390,1396,19970221,3,67.7
14390,1396,19970415,5,93.84
14401,1397,19970221,2,28.34
14417,1398,19970221,3,37.51
14417,1398,19970510,2,25.54
14417,1398,19971022,3,39.47
14417,1398,19980604,1,15.49
14418,1399,19970221,1,11.77
14438,1400,19970221,2,27.94
14438,1400,19970418,1,15.36
14439,1401,19970221,1,15.96
14441,1402,19970221,2,21.74
14441,1402,19970408,2,23.94
14456,1403,19970221,1,14.99
14474,1404,19970221,1,12.49
14489,1405,19970221,1,14.79
14501,1406,19970221,1,35.99
14503,1407,19970221,1,13.97
14503,1407,19970227,1,29.37
14519,1408,19970221,1,9.97
14519,1408,19970325,1,9.99
14519,1408,19970713,1,15.96
14519,1408,19970906,1,10.77
14519,1408,19971127,1,11.49
14519,1408,19971130,1,27.99
14519,1408,19971212,1,12.99
14520,1409,19970221,1,14.99
14539,1410,19970221,1,11.77
14548,1411,19970221,1,20.78
14548,1411,19970307,1,15.96
14548,1411,19970530,1,8.97
14554,1412,19970221,1,9.98
14568,1413,19970221,1,14.79
14568,1413,19970226,1,15.36
14568,1413,19970308,1,13.97
14568,1413,19970316,1,17.9
14568,1413,19970409,1,14.96
14568,1413,19970429,3,41.31
14568,1413,19970515,1,12.25
14568,1413,19970603,1,15.36
14568,1413,19970610,1,15.36
14568,1413,19970614,1,19.77
14568,1413,19970624,1,13.97
14568,1413,19970729,2,22.15
14568,1413,19970906,1,15.36
14568,1413,19970914,2,26.98
14568,1413,19970921,1,21.49
14568,1413,19971110,1,15.49
14568,1413,19971208,4,62.96
14568,1413,19980111,1,9.49
14568,1413,19980201,1,11.99
14568,1413,19980205,1,15.49
14568,1413,19980308,1,29.99
14569,1414,19970221,3,179.71
14569,1414,19970319,1,151.77
14569,1414,19970324,1,23.99
14569,1414,19970401,3,42.13
14569,1414,19970619,1,151.77
14569,1414,19971023,1,65.99
14569,1414,19971211,4,54.96
14569,1414,19980118,2,25.48
14569,1414,19980207,1,61.99
14576,1415,19970222,1,12.77
14593,1416,19970222,2,29.98
14614,1417,19970222,1,12.49
14632,1418,19970222,1,11.77
14632,1418,19980429,4,44.74
14632,1418,19980430,3,57.47
14632,1418,19980514,4,57.85
14632,1418,19980608,3,41.4
14647,1419,19970222,1,14.37
14660,1420,19970222,1,17.76
14673,1421,19970222,1,15.36
14673,1421,19970306,1,19.95
14673,1421,19970921,1,2.99
14673,1421,19971010,2,28.98
14673,1421,19971119,1,9.49
14673,1421,19971205,2,25.98
14674,1422,19970222,3,41.1
14688,1423,19970222,1,8.97
14688,1423,19980321,2,24.46
14694,1424,19970222,1,9.77
14694,1424,19970408,1,5.98
14694,1424,19970814,1,14.79
14694,1424,19980511,6,91.94
14706,1425,19970222,1,11.77
14706,1425,19970222,1,11.77
14709,1426,19970222,2,35.94
14709,1426,19970406,3,43.55
14709,1426,19970518,1,14.96
14709,1426,19970703,1,22.77
14728,1427,19970222,7,100.59
14742,1428,19970222,1,12.77
14742,1428,19970310,1,29.99
14742,1428,19970407,1,9.98
14743,1429,19970222,1,22.7
14757,1430,19970222,2,18.54
14764,1431,19970222,1,19.77
14764,1431,19970304,1,14.96
14764,1431,19980302,4,50.05
14764,1431,19980307,4,57.74
14770,1432,19970222,1,13.97
14770,1432,19970902,1,12.25
14770,1432,19971124,1,15.49
14774,1433,19970222,1,49.37
14774,1433,19970223,1,10.77
14774,1433,19970223,1,12.97
14774,1433,19970302,2,29.13
14774,1433,19970417,1,16.36
14774,1433,19970501,3,42.13
14774,1433,19970522,3,31.31
14774,1433,19970709,2,27.76
14774,1433,19980203,1,21.49
14777,1434,19970222,1,17.76
14777,1434,19970824,1,13.97
14777,1434,19980208,1,17.99
14785,1435,19970222,4,47.68
14785,1435,19970321,4,45.07
14785,1435,19970420,3,42.3
14785,1435,19970504,3,43.3
14785,1435,19970519,2,20.74
14785,1435,19970531,2,29.33
14785,1435,19970629,3,43.7
14792,1436,19970222,5,79.94
14792,1436,19980511,1,26.99
14792,1436,19980611,1,9.99
14796,1437,19970222,2,29.33
14796,1437,19970313,1,14.96
14796,1437,19971124,3,38.47
14796,1437,19971128,4,33.96
14801,1438,19970222,1,41.99
14801,1438,19970311,1,14.37
14801,1438,19970415,1,11.77
14810,1439,19970222,4,53.46
14810,1439,19980305,4,40.46
14810,1439,19980501,2,27.48
14828,1440,19970222,2,38.34
14836,1441,19970222,1,13.99
14836,1441,19970702,2,27.94
14836,1441,19970730,3,45.68
14836,1441,19980405,3,34.47
14836,1441,19980622,3,28.47
14838,1442,19970222,3,47.08
14838,1442,19970730,4,78.52
14838,1442,19980603,2,24.48
14845,1443,19970222,2,33.14
14856,1444,19970222,3,38.31
14856,1444,19970630,1,13.77
14856,1444,19970722,4,50.27
14857,1445,19970222,1,12.77
14857,1445,19970928,1,15.49
14857,1445,19971004,2,35.98
14857,1445,19971005,1,13.99
14862,1446,19970222,3,42.9
11326,1447,19970223,4,55.07
11326,1447,19970501,1,29.99
11326,1447,19971111,7,88.93
11326,1447,19971222,8,99.92
11326,1447,19980308,8,104.2
14877,1448,19970223,2,42.13
14880,1449,19970223,2,25.34
14880,1449,19970503,2,26.54
14880,1449,19970720,2,27.94
14891,1450,19970223,2,21.54
14908,1451,19970223,1,10.77
14918,1452,19970223,2,21.54
14918,1452,19970417,2,24.74
14918,1452,19970430,2,33.96
14918,1452,19970625,2,28.13
14918,1452,19971127,1,9.49
14929,1453,19970223,2,39.93
14929,1453,19980409,2,20.98
14946,1454,19970223,2,25.34
14963,1455,19970223,1,11.77
14976,1456,19970223,1,17.76
14988,1457,19970223,1,11.77
15003,1458,19970223,40,506.97
15025,1459,19970223,1,4.79
15025,1459,19980306,1,12.58
15025,1459,19980412,1,7.69
15042,1460,19970223,2,22.75
15042,1460,19970303,1,15.36
15042,1460,19970408,4,58.07
15042,1460,19970408,2,17.76
15042,1460,19970408,1,14.37
15042,1460,19970418,4,58.07
15042,1460,19970526,1,12.25
15042,1460,19971209,1,15.49
15046,1461,19970223,1,19.99
15057,1462,19970223,1,49.97
15057,1462,19970303,1,36.97
15057,1462,19970423,3,39.95
15057,1462,19970711,3,29.32
15057,1462,19970714,2,23.54
15057,1462,19980311,1,11.88
15060,1463,19970223,1,6.79
15061,1464,19970223,1,11.77
15061,1464,19970406,2,28.74
15061,1464,19980212,1,14.49
15061,1464,19980329,5,49.45
15078,1465,19970223,2,29.73
15093,1466,19970223,1,10.78
15105,1467,19970223,10,140.68
15105,1467,19970225,3,43.51
15105,1467,19970305,4,57.87
15105,1467,19970410,6,85.21
15105,1467,19970603,8,114.73
15105,1467,19970915,10,134.9
15105,1467,19971005,8,120.42
15105,1467,19980216,18,253.09
15105,1467,19980504,16,215.32
15131,1468,19970223,1,11.77
15142,1469,19970223,9,122.33
15142,1469,19970324,7,100.96
15142,1469,19970830,4,58.66
15142,1469,19980424,1,29.49
15147,1470,19970223,2,29.92
15147,1470,19980626,2,30.98
4635,1471,19970224,2,39.54
4635,1471,19970624,1,19.77
4635,1471,19980221,8,114.1
4635,1471,19980226,1,44.08
5047,1472,19970224,2,32.33
8957,1473,19970224,6,90.37
8957,1473,19970327,2,29.33
8957,1473,19970421,2,26.73
8957,1473,19970603,2,17.73
8957,1473,19970706,2,24.14
8957,1473,19970831,2,26.73
8957,1473,19971221,3,44.97
8957,1473,19980227,2,23.76
8957,1473,19980302,1,15.49
8957,1473,19980311,2,21.37
8957,1473,19980325,2,24.48
11673,1474,19970224,1,15.36
13108,1475,19970224,2,34.6
13108,1475,19970312,1,17.3
13736,1476,19970224,3,46.08
13736,1476,19970814,4,56.46
13736,1476,19970827,3,51.62
13736,1476,19980417,5,88.14
13813,1477,19970224,3,42.49
14208,1478,19970224,7,101.76
14208,1478,19970403,8,121.15
14208,1478,19970521,5,66.44
14208,1478,19971027,4,53.96
14208,1478,19971121,4,96.46
14208,1478,19980107,10,163.9
14208,1478,19980113,1,9.99
14208,1478,19980403,4,53.96
14689,1479,19970224,1,11.77
14689,1479,19970226,1,17.3
14689,1479,19970708,1,14.96
14769,1480,19970224,2,29.92
15165,1481,19970224,4,51.43
15189,1482,19970224,2,24.73
15189,1482,19970621,1,11.77
15189,1482,19980515,1,11.49
15189,1482,19980603,1,37.99
15191,1483,19970224,1,38.99
15204,1484,19970224,1,12.97
15222,1485,19970224,2,30.72
15239,1486,19970224,2,43.35
15256,1487,19970224,1,13.97
15272,1488,19970224,2,27.94
15273,1489,19970224,1,14.37
15273,1489,19970826,4,52.87
15286,1490,19970224,1,25.77
15286,1490,19970316,2,28.34
15286,1490,19970331,2,29.33
15291,1491,19970224,1,15.36
15306,1492,19970224,1,11.77
15306,1492,19980203,1,9.49
15306,1492,19980510,2,26.98
15322,1493,19970224,1,19.77
15343,1494,19970224,5,61.25
15350,1495,19970224,3,40.1
15350,1495,19970309,1,15.76
15350,1495,19970421,3,34.33
15350,1495,19970729,4,50.1
15361,1496,19970224,1,14.96
15361,1496,19980529,1,29.99
15361,1496,19980611,1,12.99
15373,1497,19970224,2,25.14
15373,1497,19970331,2,31.52
15373,1497,19970601,1,15.76
15373,1497,19970630,2,31.52
15373,1497,19970728,1,9.79
15387,1498,19970224,2,32.32
15394,1499,19970224,1,20.97
15394,1499,19970310,1,13.97
15405,1500,19970224,1,19.99
15422,1501,19970224,1,12.79
15423,1502,19970224,1,19.97
15423,1502,19970714,1,23.88
15423,1502,19970820,8,121.05
15423,1502,19970824,9,146.37
15423,1502,19971109,3,54.47
15423,1502,19971112,7,120.43
15423,1502,19971217,1,15.49
15423,1502,19980425,6,65.89
15423,1502,19980531,5,76.53
15423,1502,19980628,2,25.48
15431,1503,19970224,3,35.31
15431,1503,19970318,4,49.27
15442,1504,19970224,4,56.29
15457,1505,19970224,4,59.25
15457,1505,19970428,8,111.53
15457,1505,19970819,6,89.17
15457,1505,19971106,2,25.98
15457,1505,19980330,6,77.64
15474,1506,19970224,1,5.78
15477,1507,19970224,1,9.98
15477,1507,19970320,2,23.95
15477,1507,19970324,1,9.77
12929,1508,19970225,2,23.54
12929,1508,19970509,2,31.13
15112,1509,19970225,1,13.97
15460,1510,19970225,2,21.28
15460,1510,19980331,8,73.42
15499,1511,19970225,1,9.98
15499,1511,19970225,2,27.28
15518,1512,19970225,5,77.04
15518,1512,19970401,6,73.81
15518,1512,19970421,5,83.44
15518,1512,19970430,6,84.64
15518,1512,19970708,5,89.43
15518,1512,19971028,3,110.97
15518,1512,19980501,5,68.95
15518,1512,19980529,1,59.47
15520,1513,19970225,1,12.77
15535,1514,19970225,1,19.99
15535,1514,19980529,3,59.46
15560,1515,19970225,1,14.96
15562,1516,19970225,1,11.77
15562,1516,19970228,5,65.85
15562,1516,19970329,5,58.25
15562,1516,19970609,2,28.34
15562,1516,19970611,2,25.14
15562,1516,19970702,1,11.77
15562,1516,19970705,1,10.77
15562,1516,19970711,2,24.14
15562,1516,19970721,3,35.31
15562,1516,19970722,4,57.19
